ENTIDADE;NUM_NOTICIA;DATA;HORA;VEÍCULO;ESTADO;TITULO;LINK
 Temas de Interesse | Comércio Internacional;81;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Ouro fecha em queda com avanço do dólar sobre outras moedas fortes;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537556758007
 Temas de Interesse | Indústria;1;21/09/2018 ;19:37:07; Revista Carta Capital ; BR; Um novo ovo de Colombo;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537544456003
 Temas de Interesse | Infraestrutura;1;21/09/2018 ;19:37:07; Blog Fausto Macedo - Estadão.com ; SP; Suíça vai enviar extratos de Paulo Vieira, apontado como operador do PSDB;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537530428003
 Temas de Interesse | Infraestrutura;2;21/09/2018 ;19:37:07; El País ; IN; Brasil é, de longe, o país mais perigoso para defensores dos direitos humanos indígenas;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537548861006
 Temas de Interesse | Infraestrutura;3;21/09/2018 ;19:37:07; Revista Veja ; BR; Chaga nacional;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527276006
 Temas de Interesse | Infraestrutura;4;21/09/2018 ;19:37:07; Revista Veja ; BR; À prova do tempo;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537533834006
 Temas de Interesse | Infraestrutura;5;21/09/2018 ;19:37:07; Revista Veja ; BR; O caso do ouro negro;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527586014
 Temas de Interesse | Infraestrutura;6;21/09/2018 ;19:37:07; Revista Época ; BR; A nova cara da sustentabilidade;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537440642005
 Temas de Interesse | Infraestrutura;7;21/09/2018 ;19:37:07; Revista Época ; BR; A vida como ela é;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537441686023
 Temas de Interesse | Infraestrutura;8;21/09/2018 ;19:37:07; Revista IstoÉ Dinheiro ; BR; As 1000 maiores empresas do ranking por receita líquida;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537526021004
 Temas de Interesse | Infraestrutura;9;21/09/2018 ;19:37:07; Revista IstoÉ Dinheiro ; BR; Solidez na transição;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537508055012
 Temas de Interesse | Infraestrutura;10;21/09/2018 ;19:37:07; Revista IstoÉ Dinheiro ; BR; Retomada com segurança;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537520889006
 Temas de Interesse | Infraestrutura;11;21/09/2018 ;19:37:07; Revista IstoÉ Dinheiro ; BR; "Com as reformas, poderíamos crescer 4% ao ano";http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537503547002
 Temas de Interesse | Infraestrutura;12;21/09/2018 ;19:37:07; Revista IstoÉ Dinheiro ; BR; Sustentabilidade;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537544714010
 Temas de Interesse | Infraestrutura;13;21/09/2018 ;19:37:07; Valor Econômico ; BR; Desafio do setor é afastar incertezas regulatórias para baixar custos;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537508729003
 Temas de Interesse | Infraestrutura;14;21/09/2018 ;19:37:07; Valor Econômico ; BR; Márcio Garcia;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537508150004
